tourney_id,tourney_name,surface,tourney_level,tourney_date,score,round,minutes,winner_rank,loser_rank,tie-break,bagel,year
2016-6967,Shenzhen,Hard,A,20160926,6-1 6-0,R16,51,18,190,0,1,2016
2016-6967,Shenzhen,Hard,A,20160926,7-6(3) 6-4,R16,81,120,43,1,0,2016
2016-6967,Shenzhen,Hard,A,20160926,7-6(2) 7-6(4),R16,108,81,114,2,0,2016
2016-6967,Shenzhen,Hard,A,20160926,6-4 4-6 7-5,R16,121,22,115,0,0,2016
2016-6967,Shenzhen,Hard,A,20160926,7-6(2) 6-3,R16,87,52,77,1,0,2016
2016-6967,Shenzhen,Hard,A,20160926,7-6(7) 7-6(4),R16,117,9,80,2,0,2016
2016-6967,Shenzhen,Hard,A,20160926,7-6(6) 6-2,QF,116,224,55,1,0,2016
2016-6967,Shenzhen,Hard,A,20160926,7-6(4) 7-6(2),QF,126,18,120,2,0,2016
2016-6967,Shenzhen,Hard,A,20160926,6-2 6-2,QF,61,81,22,0,0,2016
2016-6967,Shenzhen,Hard,A,20160926,7-6(1) 3-6 6-2,QF,125,9,52,1,0,2016
2016-6967,Shenzhen,Hard,A,20160926,6-2 4-1 RET,SF,56,18,224,0,0,2016
2016-6967,Shenzhen,Hard,A,20160926,6-2 7-5,SF,81,9,81,0,0,2016
2016-6967,Shenzhen,Hard,A,20160926,7-6(5) 6-7(2) 6-3,F,159,9,18,2,0,2016
2016-M015,Beijing,Hard,A,20161003,6-1 6-1,R32,64,4,39,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-3 4-6 6-3,R32,147,64,27,0,0,2016
2016-M015,Beijing,Hard,A,20161003,7-5 6-7(9) 6-4,R32,164,20,23,1,0,2016
2016-M015,Beijing,Hard,A,20161003,6-1 6-2,R32,49,16,63,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-4 7-6(1),R32,77,6,60,1,0,2016
2016-M015,Beijing,Hard,A,20161003,6-4 6-4,R32,75,50,57,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-3 6-1,R32,48,38,22,0,0,2016
2016-M015,Beijing,Hard,A,20161003,2-6 6-3 6-2,R32,111,17,29,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-4 7-6(3),R32,90,13,19,1,0,2016
2016-M015,Beijing,Hard,A,20161003,2-6 6-2 7-5,R32,114,43,32,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-3 7-5,R32,89,25,180,0,0,2016
2016-M015,Beijing,Hard,A,20161003,4-6 6-1 6-3,R32,111,24,10,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-4 3-6 6-3,R32,137,18,68,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-3 6-2,R32,65,54,73,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-1 6-4,R32,62,45,99,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-2 7-5,R32,86,2,94,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-1 7-6(6),R16,111,4,64,1,0,2016
2016-M015,Beijing,Hard,A,20161003,6-7(3) 7-6(0) 6-4,R16,145,20,16,2,0,2016
2016-M015,Beijing,Hard,A,20161003,6-3 6-4,R16,58,6,50,0,0,2016
2016-M015,Beijing,Hard,A,20161003,5-7 6-4 6-1,R16,,38,17,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-3 6-4,R16,77,13,43,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-4 6-2,R16,71,24,25,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-4 4-6 6-4,R16,130,54,18,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-2 6-1,R16,76,2,45,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-2 6-4,QF,93,20,4,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-4 6-4,QF,91,6,38,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-7(4) 6-1 7-5,QF,141,13,24,1,0,2016
2016-M015,Beijing,Hard,A,20161003,7-6(9) 6-2,QF,109,2,54,1,0,2016
2016-M015,Beijing,Hard,A,20161003,W/O,SF,,20,6,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-2 6-3,SF,90,2,13,0,0,2016
2016-M015,Beijing,Hard,A,20161003,6-4 7-6(2),F,117,2,20,1,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-3 6-1,R32,58,8,92,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,7-5 4-6 6-0,R32,129,30,31,0,1,2016
2016-0329,Tokyo,Hard,A,20161003,6-2 6-4,R32,81,173,91,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,7-6(6) 6-7(6) 7-6(5),R32,156,21,47,3,0,2016
2016-0329,Tokyo,Hard,A,20161003,7-6(7) 6-1,R32,119,36,9,1,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-1 3-6 6-3,R32,107,35,44,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-2 6-1,R32,62,106,53,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,7-5 6-2,R32,76,15,107,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-7(5) 7-6(4) 4-2 RET,R32,147,175,28,2,0,2016
2016-0329,Tokyo,Hard,A,20161003,7-6(2) 7-6(5),R32,107,89,58,2,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-7(2) 6-3 6-3,R32,121,46,131,1,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-0 4-6 6-3,R32,109,11,37,0,1,2016
2016-0329,Tokyo,Hard,A,20161003,7-5 6-2,R32,99,14,96,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,3-6 6-0 6-4,R32,118,52,41,0,1,2016
2016-0329,Tokyo,Hard,A,20161003,4-6 6-3 6-3,R32,119,34,33,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,4-6 6-2 6-2,R32,109,5,81,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-1 6-4,R16,76,8,30,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,7-6(9) 7-6(5),R16,108,21,173,2,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-3 6-4,R16,70,36,35,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,W/O,R16,,15,106,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,7-6(3) 6-3,R16,91,89,175,1,0,2016
2016-0329,Tokyo,Hard,A,20161003,4-6 7-5 7-5,R16,138,11,46,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-3 7-5,R16,102,14,52,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,3-4 RET,R16,41,34,5,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,7-6(6) 7-6(6),QF,91,8,21,2,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-4 6-2,QF,70,15,36,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,7-5 6-1,QF,79,11,89,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,1-6 7-5 6-2,QF,113,14,34,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,6-4 6-4,SF,90,15,8,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,7-5 6-4,SF,99,14,11,0,0,2016
2016-0329,Tokyo,Hard,A,20161003,4-6 6-3 7-5,F,120,15,14,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-4 6-3,R64,61,24,33,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,3-6 6-2 6-2,R64,128,45,51,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 6-3,R64,58,16,44,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,4-6 6-3 7-5,R64,138,12,63,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 5-7 6-1,R64,111,47,34,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-1 6-3,R64,64,40,251,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 5-7 6-4,R64,126,48,46,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-0 6-3,R64,71,32,35,0,1,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 4-6 7-6(2),R64,152,182,22,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,7-6(3) 4-6 7-6(4),R64,150,28,15,2,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,7-6(3) 7-5,R64,90,25,55,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,5-7 7-6(2) 6-3,R64,174,37,75,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-4 6-2,R64,68,21,26,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-2 6-4,R64,78,158,30,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 6-2,R64,71,13,58,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 3-0 RET,R64,40,19,23,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,7-6(2) 2-6 6-3,R64,113,71,53,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-2 6-4,R64,66,31,94,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,7-5 7-6(2),R64,134,43,91,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-1 6-2,R64,56,110,197,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-4 6-4,R64,53,14,29,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-4 6-4,R64,92,18,17,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,7-6(5) 6-4,R64,80,131,20,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,7-5 6-3,R64,92,50,27,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 6-2,R32,74,2,24,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-4 7-6(10),R32,90,16,45,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-1 7-6(0),R32,74,12,47,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,7-6(4) 6-3,R32,93,8,40,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 6-4,R32,61,3,48,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-2 6-2,R32,69,32,182,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 4-6 6-4,R32,113,25,28,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-2 6-4,R32,64,6,37,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,3-6 6-3 6-2,R32,114,21,11,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 7-6(6),R32,100,13,158,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-4 6-4,R32,93,19,71,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 7-6(3),R32,94,31,5,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,7-6(4) 7-6(1),R32,103,43,9,2,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 6-1,R32,48,110,14,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,7-5 7-6(2),R32,103,131,18,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 6-3,R32,75,1,50,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-1 6-3,R16,77,2,16,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,4-6 6-4 6-2,R16,139,12,8,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-4 6-4,R16,96,32,3,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,0-6 6-4 7-6(8),R16,112,25,6,1,1,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-7(4) 6-2 7-5,R16,146,13,21,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 6-3,R16,74,19,31,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-7(4) 6-4 6-1,R16,128,110,43,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-4 6-4,R16,80,1,131,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-2 6-2,QF,95,2,12,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,4-6 6-4 7-6(5),QF,160,32,25,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-3 6-4,QF,72,19,13,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,3-6 7-6(4) 6-3,QF,140,1,110,1,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-4 6-3,SF,103,2,32,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,6-4 6-4,SF,108,19,1,0,0,2016
2016-5014,Shanghai Masters,Hard,M,20161010,7-6(1) 6-1,F,96,2,19,1,0,2016
2016-7485,Antwerp,Hard,A,20161017,7-6(7) 7-6(5),R32,125,43,65,2,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-4 6-2,R32,69,60,64,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,7-6(7) 5-7 6-3,R32,161,100,47,1,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-1 3-6 6-1,R32,91,80,154,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-7(3) 6-3 6-0,R32,158,98,49,1,1,2016
2016-7485,Antwerp,Hard,A,20161017,6-3 6-2,R32,72,25,295,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,7-6(2) 7-5,R32,99,77,40,1,0,2016
2016-7485,Antwerp,Hard,A,20161017,3-6 6-4 6-4,R32,112,70,174,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-3 6-3,R32,74,128,76,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,4-6 6-3 6-3,R32,108,198,33,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-7(6) 6-1 6-4,R32,117,120,42,1,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-2 6-2,R32,69,55,484,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-1 3-6 7-6(3),R16,124,43,15,1,0,2016
2016-7485,Antwerp,Hard,A,20161017,7-5 7-5,R16,80,100,60,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-2 6-4,R16,72,19,80,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-4 6-4,R16,75,98,25,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-4 6-4,R16,72,77,70,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-4 7-6(4),R16,86,22,128,1,0,2016
2016-7485,Antwerp,Hard,A,20161017,7-6(3) 6-2,R16,83,198,120,1,0,2016
2016-7485,Antwerp,Hard,A,20161017,7-5 6-4,R16,74,12,55,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-3 6-4,QF,68,43,100,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,6-2 6-4,QF,75,19,98,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,7-6(8) 6-3,QF,103,77,22,1,0,2016
2016-7485,Antwerp,Hard,A,20161017,5-7 6-1 6-3,QF,123,12,198,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,3-6 7-5 6-2,SF,124,19,43,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,7-5 2-6 7-5,SF,143,77,12,0,0,2016
2016-7485,Antwerp,Hard,A,20161017,7-6(4) 6-1,F,89,19,77,1,0,2016
2016-M014,Moscow,Hard,A,20161017,6-3 5-1 RET,R32,62,102,215,0,0,2016
2016-M014,Moscow,Hard,A,20161017,6-1 6-2,R32,57,50,84,0,0,2016
2016-M014,Moscow,Hard,A,20161017,6-4 6-4,R32,90,38,181,0,0,2016
2016-M014,Moscow,Hard,A,20161017,7-6(4) 6-4,R32,96,78,140,1,0,2016
2016-M014,Moscow,Hard,A,20161017,7-5 6-1,R32,85,62,325,0,0,2016
2016-M014,Moscow,Hard,A,20161017,6-3 5-7 6-2,R32,128,45,56,0,0,2016
2016-M014,Moscow,Hard,A,20161017,5-2 RET,R32,28,52,39,0,0,2016
2016-M014,Moscow,Hard,A,20161017,7-5 6-2,R32,64,93,71,0,0,2016
2016-M014,Moscow,Hard,A,20161017,6-4 4-0 RET,R32,58,123,90,0,0,2016
2016-M014,Moscow,Hard,A,20161017,3-6 6-3 7-6(2),R32,136,36,451,1,0,2016
2016-M014,Moscow,Hard,A,20161017,3-6 7-6(5) 6-4,R32,134,95,58,1,0,2016
2016-M014,Moscow,Hard,A,20161017,1-6 6-3 6-3,R32,94,266,79,0,0,2016
2016-M014,Moscow,Hard,A,20161017,6-4 6-7(4) 6-4,R16,171,31,102,1,0,2016
2016-M014,Moscow,Hard,A,20161017,7-5 4-6 6-1,R16,133,50,38,0,0,2016
2016-M014,Moscow,Hard,A,20161017,7-5 3-6 6-3,R16,134,32,78,0,0,2016
2016-M014,Moscow,Hard,A,20161017,6-3 3-6 6-3,R16,112,62,45,0,0,2016
2016-M014,Moscow,Hard,A,20161017,7-5 6-1,R16,77,52,93,0,0,2016
2016-M014,Moscow,Hard,A,20161017,3-6 6-3 6-1,R16,108,123,28,0,0,2016
2016-M014,Moscow,Hard,A,20161017,6-3 2-1 RET,R16,42,36,95,0,0,2016
2016-M014,Moscow,Hard,A,20161017,6-2 7-5,R16,76,266,13,0,0,2016
2016-M014,Moscow,Hard,A,20161017,6-2 6-2,QF,75,50,31,0,0,2016
2016-M014,Moscow,Hard,A,20161017,6-4 6-2,QF,76,32,62,0,0,2016
2016-M014,Moscow,Hard,A,20161017,7-5 0-6 6-4,QF,116,52,123,0,1,2016
2016-M014,Moscow,Hard,A,20161017,6-4 2-6 7-6(1),QF,118,36,266,1,0,2016
2016-M014,Moscow,Hard,A,20161017,6-1 7-6(2),SF,75,50,32,1,0,2016
2016-M014,Moscow,Hard,A,20161017,6-3 7-6(2),SF,85,36,52,1,0,2016
2016-M014,Moscow,Hard,A,20161017,4-6 6-3 6-2,F,115,36,50,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-3 6-4,R32,65,234,116,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-3 7-5,R32,80,105,89,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,2-6 6-4 6-2,R32,105,48,35,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-2 6-1,R32,69,549,44,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,3-6 7-6(1) 6-3,R32,138,41,86,1,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-4 7-6(6),R32,89,63,27,1,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-3 6-4,R32,79,103,24,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-4 6-0,R32,65,132,161,0,1,2016
2016-0429,Stockholm,Hard,A,20161017,7-5 6-4,R32,89,53,82,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,3-6 6-3 7-6(5),R32,137,23,57,1,0,2016
2016-0429,Stockholm,Hard,A,20161017,4-6 6-3 6-3,R32,97,74,37,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-2 6-1,R32,60,61,97,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-3 6-2,R16,72,18,234,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,7-6(8) 6-4,R16,105,48,105,1,0,2016
2016-0429,Stockholm,Hard,A,20161017,4-6 6-4 6-4,R16,107,21,549,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-4 6-3,R16,79,63,41,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,7-6(8) 6-3,R16,121,132,103,1,0,2016
2016-0429,Stockholm,Hard,A,20161017,7-5 6-4,R16,88,20,53,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,7-6(5) 4-6 6-4,R16,116,23,74,1,0,2016
2016-0429,Stockholm,Hard,A,20161017,7-6(4) 6-1,R16,79,61,7,1,0,2016
2016-0429,Stockholm,Hard,A,20161017,7-6(3) 5-7 6-2,QF,138,18,48,1,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-3 6-4,QF,71,63,21,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-3 7-6(5),QF,97,20,132,1,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-4 6-4,QF,94,23,61,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-4 7-5,SF,102,63,18,0,0,2016
2016-0429,Stockholm,Hard,A,20161017,6-7(4) 7-6(4) 6-4,SF,168,23,20,2,0,2016
2016-0429,Stockholm,Hard,A,20161017,7-5 6-1,F,76,63,23,0,0,2016
2016-0328,Basel,Hard,A,20161024,3-6 6-3 6-3,R32,109,91,4,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-4 6-4,R32,65,48,47,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-1 6-7(2) 6-4,R32,98,55,44,1,0,2016
2016-0328,Basel,Hard,A,20161024,6-7(9) 6-4 6-4,R32,141,37,18,1,0,2016
2016-0328,Basel,Hard,A,20161024,7-5 6-1,R32,77,5,77,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-4 7-6(4),R32,101,38,41,1,0,2016
2016-0328,Basel,Hard,A,20161024,6-3 6-4,R32,81,42,64,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-4 7-6(4),R32,97,11,36,1,0,2016
2016-0328,Basel,Hard,A,20161024,6-3 6-3,R32,68,22,53,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-3 3-6 6-2,R32,106,39,134,0,0,2016
2016-0328,Basel,Hard,A,20161024,7-5 6-3,R32,87,32,45,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-4 6-2,R32,66,12,51,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-2 2-1 RET,R32,36,59,16,0,0,2016
2016-0328,Basel,Hard,A,20161024,7-6(4) 6-0,R32,75,72,73,1,1,2016
2016-0328,Basel,Hard,A,20161024,6-4 6-2,R32,66,83,66,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-7(1) 6-1 6-4,R32,150,3,119,1,0,2016
2016-0328,Basel,Hard,A,20161024,6-7(4) 7-6(3) 6-3,R16,151,48,91,2,0,2016
2016-0328,Basel,Hard,A,20161024,6-3 6-2,R16,63,37,55,0,0,2016
2016-0328,Basel,Hard,A,20161024,7-6(3) 6-2,R16,98,5,38,1,0,2016
2016-0328,Basel,Hard,A,20161024,7-5 6-3,R16,90,42,11,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-3 6-1,R16,56,39,22,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-0 7-6(4),R16,85,12,32,1,1,2016
2016-0328,Basel,Hard,A,20161024,6-4 6-2,R16,67,72,59,0,0,2016
2016-0328,Basel,Hard,A,20161024,7-6(4) 6-7(3) 6-4,R16,136,3,83,2,0,2016
2016-0328,Basel,Hard,A,20161024,6-7(4) 6-4 7-6(3),QF,164,37,48,2,0,2016
2016-0328,Basel,Hard,A,20161024,7-5 6-4,QF,113,5,42,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-3 6-3,QF,65,12,39,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-2 5-7 6-1,QF,112,72,3,0,0,2016
2016-0328,Basel,Hard,A,20161024,4-6 7-6(3) 6-3,SF,134,5,37,1,0,2016
2016-0328,Basel,Hard,A,20161024,4-6 7-5 6-3,SF,130,12,72,0,0,2016
2016-0328,Basel,Hard,A,20161024,6-1 7-6(5),F,97,12,5,1,0,2016
2016-0337,Vienna,Hard,A,20161024,6-4 6-7(5) 7-5,R32,155,107,10,1,0,2016
2016-0337,Vienna,Hard,A,20161024,6-4 6-4,R32,69,63,87,0,0,2016
2016-0337,Vienna,Hard,A,20161024,6-3 5-7 6-0,R32,100,92,43,0,1,2016
2016-0337,Vienna,Hard,A,20161024,7-6(5) 6-3,R32,80,23,31,1,0,2016
2016-0337,Vienna,Hard,A,20161024,6-3 7-5,R32,92,417,14,0,0,2016
2016-0337,Vienna,Hard,A,20161024,6-2 6-2,R32,56,26,49,0,0,2016
2016-0337,Vienna,Hard,A,20161024,4-6 6-3 7-6(3),R32,135,33,50,1,0,2016
2016-0337,Vienna,Hard,A,20161024,6-3 6-4,R32,72,15,113,0,0,2016
2016-0337,Vienna,Hard,A,20161024,3-2 RET,R32,18,19,40,0,0,2016
2016-0337,Vienna,Hard,A,20161024,6-3 3-0 RET,R32,58,34,21,0,0,2016
2016-0337,Vienna,Hard,A,20161024,4-6 7-6(5) 7-5,R32,137,28,52,1,0,2016
2016-0337,Vienna,Hard,A,20161024,6-0 6-3,R32,63,9,74,0,1,2016
2016-0337,Vienna,Hard,A,20161024,6-4 2-6 7-5,R32,127,30,17,0,0,2016
2016-0337,Vienna,Hard,A,20161024,6-7(1) 6-3 6-4,R32,115,27,93,1,0,2016
2016-0337,Vienna,Hard,A,20161024,6-4 7-5,R32,126,24,76,0,0,2016
2016-0337,Vienna,Hard,A,20161024,6-3 6-7(5) 6-0,R32,142,2,35,1,1,2016
2016-0337,Vienna,Hard,A,20161024,6-2 7-5,R16,76,63,107,0,0,2016
2016-0337,Vienna,Hard,A,20161024,7-6(6) 4-6 7-6(5),R16,127,23,92,2,0,2016
2016-0337,Vienna,Hard,A,20161024,3-6 6-4 6-0,R16,109,26,417,0,1,2016
2016-0337,Vienna,Hard,A,20161024,7-6(6) 6-2,R16,89,15,33,1,0,2016
2016-0337,Vienna,Hard,A,20161024,6-2 7-6(4),R16,101,19,34,1,0,2016
2016-0337,Vienna,Hard,A,20161024,6-2 7-5,R16,85,28,9,0,0,2016
2016-0337,Vienna,Hard,A,20161024,7-6(1) 3-6 7-6(2),R16,133,27,30,2,0,2016
2016-0337,Vienna,Hard,A,20161024,4-6 6-2 6-2,R16,161,2,24,0,0,2016
2016-0337,Vienna,Hard,A,20161024,6-7(5) 7-6(5) 6-3,QF,140,23,63,2,0,2016
2016-0337,Vienna,Hard,A,20161024,6-2 7-6(5),QF,91,15,26,1,0,2016
2016-0337,Vienna,Hard,A,20161024,6-3 3-6 7-5,QF,153,19,28,0,0,2016
2016-0337,Vienna,Hard,A,20161024,6-1 6-3,QF,74,2,27,0,0,2016
2016-0337,Vienna,Hard,A,20161024,5-7 7-5 7-6(6),SF,154,15,23,1,0,2016
2016-0337,Vienna,Hard,A,20161024,W/O,SF,,2,19,0,0,2016
2016-0337,Vienna,Hard,A,20161024,6-3 7-6(6),F,109,2,15,1,0,2016
2016-0352,Paris Masters,Hard,M,20161031,6-2 3-2 RET,R64,61,46,64,0,0,2016
2016-0352,Paris Masters,Hard,M,20161031,7-6(3) 6-4,R64,96,30,87,1,0,2016
2016-0352,Paris Masters,Hard,M,20161031,4-6 6-3 6-2,R64,136,23,183,0,0,2016
2016-0352,Paris Masters,Hard,M,20161031,6-4 6-4,R64,80,43,86,0,0,2016
2016-0352,Paris Masters,Hard,M,20161031,6-3 6-1,R64,52,31,49,0,0,2016
2016-0352,Paris Masters,Hard,M,20161031,6-4 7-6(4),R64,85,39,45,1,0,2016
2016-0352,Paris Masters,Hard,M,20161031,6-1 6-4,R64,67,26,50,0,0,2016
2016-0352,Paris Masters,Hard,M,20161031,6-4 3-6 7-6(5),R64,142,28,60,1,0,2016
2016-0352,Paris Masters,Hard,M,20161031,6-2 7-6(3),R64,78,24,32,1,0,2016
2016-0352,Paris Masters,Hard,M,20161031,6-4 7-5,R64,80,33,57,0,0,2016
2016-0352,Paris Masters,Hard,M,20161031,7-6(8) 6-4,R64,81,27,53,1,0,2016
2016-0352,Paris Masters,Hard,M,20161031,6-1 6-1,R64,52,91,69,0,0,2016
2016-0352,Paris Masters,Hard,M,20161031,4-6 6-4 6-3,R64,111,41,35,0,0,2016
